"","Isolate","Accession_number","Collection_time","Country","Continent","Genotype","Source"
"1016","I271","SRR5071021","2012","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1017","J174","SRR5071022","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1018","E024","SRR5071024","2003","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1019","","SRR5071025","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1020","","SRR5071026","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1021","H762","SRR5071028","2011","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1022","","SRR5071029","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1023","I751","SRR5071030","2012","USA","North","ptxP3/fim3-2","Weigand et. al. (2017)"
"1024","H864","SRR5071031","2011","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1025","I464","SRR5071032","2012","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1026","","SRR5071033","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1027","","SRR5071034","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1028","J072","SRR5071035","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1029","J120","SRR5071036","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1030","I238","SRR5071037","2012","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1031","D175","SRR5071038","2000","USA","North","ptxP3/fim3-2","Weigand et. al. (2017)"
"1032","I373","SRR5071039","2012","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1033","H800","SRR5071042","2011","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1034","","SRR5071043","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1035","","SRR5071044","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1036","","SRR5071046","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1037","","SRR5071047","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1038","J276","SRR5071049","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1039","","SRR5071050","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1040","","SRR5071051","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1041","I959","SRR5071052","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1042","","SRR5071053","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1043","F684","SRR5071054","2008","USA","North","ptxP3/fim3-2","Weigand et. al. (2017)"
"1044","","SRR5071055","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1045","","SRR5071056","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1046","","SRR5071057","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1047","G057","SRR5071058","2004","USA","North","ptxP3/fim3-2","Weigand et. al. (2017)"
"1048","H665","SRR5071059","2010","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1049","J191","SRR5071060","2014","USA","North","Others","Weigand et. al. (2017)"
"1050","J022","SRR5071061","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1051","","SRR5071062","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1052","I752","SRR5071063","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1053","J201","SRR5071064","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1054","","SRR5071065","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1055","J027","SRR5071066","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1056","","SRR5071067","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1057","C975","SRR5071068","2000","USA","North","ptxP3/fim3-2","Weigand et. al. (2017)"
"1058","J100","SRR5071071","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1059","","SRR5071072","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1060","","SRR5071073","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1061","I187","SRR5071074","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1062","I259","SRR5071075","2012","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1063","B202","SRR5071076","1946","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1064","","SRR5071077","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1065","H682","SRR5071078","2009","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1066","I976","SRR5071079","2013","USA","North","ptxP3/fim3-2","Weigand et. al. (2017)"
"1067","J121","SRR5071080","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1068","J210","SRR5071081","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2017)"
"1069","I755","SRR5071083","2013","USA","North","ptxP3/fim3-2","Weigand et. al. (2017)"
"1070","","SRR5071086","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1071","","SRR5071087","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1072","","SRR5071088","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1073","","SRR5071089","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1074","","SRR5071091","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1075","BP207","SRR5105327","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1076","BP191","SRR5105331","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1077","BP022","SRR5105334","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1078","BP279","SRR5105335","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1079","BP120","SRR5105337","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1080","BP296","SRR5105341","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1081","BP172","SRR5105342","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1082","BP186","SRR5105343","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1083","BP034","SRR5105344","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1084","BP179","SRR5105348","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1085","BP010","SRR5105349","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1086","BP101","SRR5105350","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1087","J029","SRR5829737","2013","USA","North","Others","Weigand et. al. (2018)"
"1088","J083","SRR5829749","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1089","J177","SRR5829750","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1090","J199","SRR5829751","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1091","","SRR5829755","1947","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1092","I958","SRR5829756","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2019)"
"1093","J163","SRR5829757","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1094","","SRR5829762","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1095","","SRR5829766","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1096","J294","SRR5829767","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1097","J085","SRR5829769","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2019)"
"1098","J248","SRR5829770","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1099","I747","SRR5829775","2012","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1100","","SRR5829781","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1101","J302","SRR5829783","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1102","J304","SRR5829784","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1103","","SRR5829786","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1104","","SRR5829789","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1105","","SRR5829792","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1106","J309","SRR5829794","2014","USA","North","ptxP3/fim3-2","Weigand et. al. (2018)"
"1107","J077","SRR5829796","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2019)"
"1108","J164","SRR5829797","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1109","","SRR5829799","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1110","J209","SRR5829801","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1111","J114","SRR5829802","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1112","","SRR5829804","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1113","H920","SRR5829805","2011","USA","North","ptxP3/fim3-1","Weigand et. al. (2019)"
"1114","J094","SRR5829808","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1115","J301","SRR5829809","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1116","J074","SRR5829810","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1117","J150","SRR5829813","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1118","","SRR5829815","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1119","J286","SRR5829816","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1120","J227","SRR5829817","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1121","J042","SRR5829824","1947","USA","North","ptxP1/fim3-1","Weigand et. al. (2018)"
"1122","J204","SRR5829826","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1123","B199","SRR5829828","1935","USA","North","Others","Weigand et. al. (2018)"
"1124","","SRR5829829","2013","USA","North","Others","NCBI - CDC"
"1125","","SRR5829831","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1126","J247","SRR5829834","2014","USA","North","ptxP3/fim3-2","Weigand et. al. (2018)"
"1127","J154","SRR5829837","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1128","J106","SRR5829838","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1129","J160","SRR5829839","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1130","J113","SRR5829841","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1131","J173","SRR5829844","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1132","J295","SRR5829845","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1133","J078","SRR5829847","2013","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1134","J288","SRR5829848","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1135","J298","SRR5829849","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1136","J112","SRR5829850","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1137","J172","SRR5829851","2014","USA","North","ptxP3/fim3-2","Weigand et. al. (2018)"
"1138","J131","SRR5829853","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1139","J170","SRR5829854","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1140","J151","SRR5829855","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1141","J365","SRR5829857","2014","USA","North","Others","Weigand et. al. (2018)"
"1142","J246","SRR5829858","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1143","","SRR5829860","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1144","J195","SRR5829861","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1145","J229","SRR5829862","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1146","","SRR5829863","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1147","J153","SRR5829864","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1148","","SRR5829865","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1149","J310","SRR5829866","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1150","J202","SRR5829867","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1151","J308","SRR5829869","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1152","","SRR5829870","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1153","J228","SRR5829871","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1154","J306","SRR5829873","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1155","J157","SRR5829875","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1156","J226","SRR5829876","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1157","J111","SRR5829877","2014","USA","North","ptxP3/fim3-1","Weigand et. al. (2018)"
"1158","K169","SRR8996266","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1159","K168","SRR8996267","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1160","K192","SRR9002813","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1161","K193","SRR9002814","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1162","K190","SRR9002815","2018","USA","North","Others","NCBI - CDC"
"1163","K191","SRR9002816","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1164","K188","SRR9002817","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1165","K189","SRR9002818","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1166","K186","SRR9002819","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1167","K187","SRR9002820","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1168","K194","SRR9002821","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1169","K195","SRR9002822","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1170","K278","SRR9002823","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1171","K265","SRR9002824","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1172","K264","SRR9002825","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1173","K261","SRR9002826","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1174","K260","SRR9002827","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1175","K263","SRR9002828","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1176","K262","SRR9002829","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1177","K257","SRR9002830","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1178","K256","SRR9002831","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1179","K259","SRR9002832","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1180","K258","SRR9002833","2018","USA","North","Others","NCBI - CDC"
"1181","K239","SRR9002834","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1182","K238","SRR9002835","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1183","missing","SRR9002836","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1184","K236","SRR9002837","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1185","K243","SRR9002838","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1186","K242","SRR9002839","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1187","K241","SRR9002840","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1188","K240","SRR9002841","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1189","K245","SRR9002842","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1190","K244","SRR9002843","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1191","K274","SRR9002844","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1192","K275","SRR9002845","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1193","K272","SRR9002846","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1194","K273","SRR9002847","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1195","K270","SRR9002848","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1196","K271","SRR9002849","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1197","K268","SRR9002850","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1198","K269","SRR9002851","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1199","K266","SRR9002852","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1200","K267","SRR9002853","2018","USA","North","Others","NCBI - CDC"
"1201","K181","SRR9002854","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1202","K182","SRR9002855","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1203","K174","SRR9002856","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1204","K180","SRR9002857","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1205","K172","SRR9002858","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1206","K173","SRR9002859","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1207","K254","SRR9002860","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1208","K255","SRR9002861","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1209","K279","SRR9002862","2018","USA","North","Others","NCBI - CDC"
"1210","K251","SRR9002863","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1211","K252","SRR9002864","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1212","K253","SRR9002865","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1213","K246","SRR9002866","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1214","K247","SRR9002867","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1215","K248","SRR9002868","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1216","K249","SRR9002869","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1217","K250","SRR9002870","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1218","K217","SRR9002873","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1219","K216","SRR9002874","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1220","K219","SRR9002875","2018","USA","North","Others","NCBI - CDC"
"1221","K218","SRR9002876","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1222","K220","SRR9002878","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1223","K205","SRR9002881","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1224","K204","SRR9002882","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1225","K203","SRR9002883","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1226","K202","SRR9002884","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1227","K201","SRR9002885","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1228","K200","SRR9002886","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1229","K199","SRR9002887","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1230","K198","SRR9002888","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1231","K197","SRR9002889","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1232","K196","SRR9002890","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1233","K234","SRR9002891","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1234","K235","SRR9002892","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1235","K228","SRR9002893","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1236","K229","SRR9002894","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1237","K227","SRR9002896","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1238","missing","SRR9002897","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1239","K233","SRR9002898","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1240","K230","SRR9002899","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1241","K231","SRR9002900","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1242","K214","SRR9002901","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1243","K215","SRR9002902","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1244","K206","SRR9002903","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1245","K207","SRR9002904","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1246","K208","SRR9002905","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1247","K209","SRR9002906","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1248","K210","SRR9002907","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1249","K211","SRR9002908","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1250","K212","SRR9002909","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1251","K213","SRR9002910","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1252","K285","SRR9002911","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1253","K284","SRR9002912","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1254","K184","SRR9002913","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1255","K185","SRR9002914","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1256","K281","SRR9002915","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1257","K280","SRR9002916","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1258","K283","SRR9002917","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1259","K282","SRR9002918","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1260","K277","SRR9002919","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1261","K276","SRR9002920","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1262","K170","SRR9002921","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1263","K171","SRR9002922","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1264","J549","SRR9006047","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1265","J567","SRR9006048","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1266","J571","SRR9006049","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1267","J582","SRR9006050","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1268","J527","SRR9006051","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1269","J528","SRR9006052","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1270","J529","SRR9006053","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
